"ROC_true","ROC_misclassified"
0.755542799741695,0.611618971913089
0.77648733993297,0.59322338047929
0.815832862789385,0.622380424063116
0.774355659354408,0.583088718510405
0.745381182750855,0.567065925511138
0.746322917244824,0.605755632615897
0.730014491003502,0.606409915891988
0.77135842346531,0.543228370893812
0.700412878471933,0.572734466100283
0.712092325681893,0.593686123097888
0.719798345878636,0.611712
0.767884273822516,0.59674709212222
0.766580959915612,0.622744183463824
0.763064785513361,0.54859437751004
0.779545098039216,0.633589903612787
0.781768704645925,0.632663652876985
0.838926110984934,0.690503527689031
0.698127129154304,0.592902695974644
0.667612991142403,0.519052147187176
0.752966772151899,0.568248
0.749506903353057,0.642389361439842
0.665170816444702,0.59908293460925
0.739070385126162,0.568270555810749
0.799365744377528,0.640666600106496
0.832283464566929,0.611509327960635
0.691422514951927,0.572751322751323
0.803387916431395,0.576582558654272
0.718273000250229,0.584856915739268
0.804688226001301,0.611671833813628
0.728718947160883,0.588430067263019
0.670534458509142,0.570898052268245
0.744184802379577,0.569813677078549
0.705580877789904,0.684305111821086
0.71871451283216,0.596310437174291
0.741502627408458,0.644439576487769
0.763295858884094,0.600460021905805
0.738645332567984,0.513192204301075
0.675244272237197,0.576712
0.697321076498423,0.581155913978495
0.772252132245472,0.609022985693078
0.777966890692735,0.538065027755749
0.682383304656713,0.612606612273593
0.724167915487225,0.55334431407176
0.734085878707393,0.653944878868469
0.755497444431237,0.62916050295858
0.673783525488521,0.586673174092788
0.675088281758201,0.560132896801565
0.69574067834681,0.612029002733864
0.782129043600562,0.601741683250766
0.764763779527559,0.58424006660542
0.68695985503206,0.64368913032839
0.807885189927443,0.586638120167648
0.718441936119874,0.545232403718459
0.701011904761905,0.569985840413127
0.752312979117103,0.629261170204718
0.697910784867306,0.642373128879153
0.79799120408891,0.59396531924667
0.773018372703412,0.6136257345615
0.744058059432116,0.665143674001158
0.747793642821267,0.574700090146314
0.760948974184268,0.568252688172043
0.772891288423452,0.587842371744037
0.742924901185771,0.580504032258064
0.799298110462006,0.587534451079467
0.752354601919819,0.632671104639068
0.717636122177955,0.613131720430108
0.722290001830049,0.611538728243534
0.76481471203123,0.573288
0.81610677446334,0.629689341931905
0.816283372984404,0.618597841065687
0.722665160926031,0.626060606060606
0.750413738842617,0.545223550243471
0.713454929949775,0.609515885279584
0.750771328119394,0.596618471247586
0.730350302796858,0.565666223992917
0.688821972011289,0.594376939965175
0.747394663071623,0.58321689178699
0.74258897871945,0.594517971979789
0.749984,0.57513691128149
0.798141647365373,0.628204524403837
0.737328607561235,0.554965572769171
0.790999435347261,0.607045534458509
0.79203373015873,0.652460798012731
0.727437651180249,0.662924504542901
0.737963693764799,0.55064
0.725838676702909,0.602292672888598
0.766506028996116,0.58356109892084
0.703676286596046,0.626557475884244
0.644974861987382,0.588842643300475
0.748164668711086,0.571878388522813
0.760416666666667,0.59068382475429
0.716358164887577,0.58632810177754
0.730242253234703,0.615690141864505
0.672693788715888,0.616807171227178
0.739289127473108,0.560233340267665
0.766663858939802,0.653244047619048
0.669727088948787,0.557826653479647
0.783944416541102,0.581353687320643
0.7557086391869,0.564122897984912
0.747496077025901,0.590402833111996
0.701119784406654,0.525931828242585
0.809678147939017,0.586037292614888
0.789734339811494,0.57046681212678
0.72786547700755,0.539887576652282
0.706579314190131,0.55088525026624
0.67195235703523,0.558366494681575
0.763165778605209,0.613565362093597
0.775945793337098,0.602485207100592
0.767598425196851,0.614522990941773
0.776294108835677,0.655136674480327
0.764944219348393,0.621294881300026
0.682627079267726,0.554805005647702
0.686015641816747,0.563808373590983
0.724326216973276,0.598997539085119
0.711838519690577,0.57532310177706
0.71283294730747,0.617317397078353
0.762688492063492,0.563624876725838
0.738658777120316,0.625528518788949
0.825674665963432,0.609789719245012
0.818031496062992,0.596316437105545
0.716458837267495,0.537619569185834
0.720909985615868,0.579486498450642
0.756188477127968,0.62864549105513
0.725011234512422,0.561964790559827
0.728257996299233,0.637035118290711
0.805417357656164,0.642043046201667
0.730458323800808,0.591579145669477
0.779751552795031,0.640035413899956
0.775224270504732,0.511208190841605
0.778700773558368,0.589826968467168
0.752310195858114,0.60789424530064
0.797586184759581,0.65125858496876
0.690507965635166,0.609397321778992
0.73185893732212,0.616696137577144
0.784763376407261,0.607288
0.80587994961016,0.642984976216267
0.715000305008235,0.545085275010254
0.786073484410777,0.613949824623982
0.743680884676145,0.597460668350942
0.760698355171452,0.63265306122449
0.77331335377753,0.533719251485368
0.725054032654983,0.588222309011564
0.75638881144875,0.563748150887574
0.76036366669447,0.620839989350373
0.772591756070017,0.639673294730943
0.758897871944986,0.663190457050987
0.761918037357123,0.640437556341446
0.749776902887139,0.605975921299629
0.767736509400689,0.688234952246266
0.749329729254571,0.598100238528743
0.71803018268467,0.623403318161797
0.676424050632911,0.538370035990972
0.67290739286026,0.537085230969421
0.768429950140164,0.525563238565009
0.753043688466948,0.562024
0.756136183689628,0.542640152190714
0.752392156862745,0.595912
0.729323147375404,0.492918078592236
0.796666907932832,0.652482832532846
0.717850453470032,0.52482759645681
0.78870458135861,0.566383042652864
0.778550533718205,0.577857459052678
0.662688426243677,0.596008
0.774592810504413,0.592117243650594
0.72330638416504,0.635512331433774
0.72934585900486,0.579224100104402
0.728500978672564,0.601632979330821
0.72510220304338,0.586276306291299
0.697264158812245,0.531937608569774
0.715871132208157,0.560032339597168
0.675050545007032,0.553870710295291
0.72562358276644,0.602865875441591
0.69759842519685,0.611833437348312
0.72592140824185,0.597323755066589
0.683084829183555,0.524633354540857
0.753201581027668,0.563557317411377
0.738699444885012,0.571881873848166
0.727272727272727,0.553022810405187
0.731900695989094,0.721387446751864
0.704617834394904,0.562214477464324
0.761378968253968,0.632090031276035
0.729100738396624,0.525396279675738
0.705584788632146,0.588073406634118
0.673134920634921,0.621783743348718
0.756504971656909,0.637135080784966
0.814092500905688,0.573095781149702
0.778192341728253,0.647671078038902
0.749989011954993,0.60476516745787
0.745217391304348,0.600149088135358
0.757798815580949,0.579439563365282
0.693537202690521,0.618889728490281
0.753727203383954,0.60416265670914
0.735267479772974,0.593992
0.73155809978567,0.549076305220884
0.754623015873016,0.579640735187962
0.791430085547733,0.56327844077336
0.759643343703613,0.594180437435828
0.717946428571429,0.593724859211585
0.783676527723816,0.612436662614895
0.688706563706564,0.575053573032554
0.785291798107256,0.672610491594922
0.817558135575908,0.582089430496419
0.741513944223108,0.625879788227966
0.788943101097797,0.582237146398771
0.702757643341697,0.547372611464968
0.687926643983651,0.670204275695777
0.769134680899387,0.508154050464807
0.797589151180311,0.619532160203356
0.748829808884202,0.58247176279381
0.793123359580052,0.626914932457101
0.74094292192429,0.590800828724775
0.707656691134952,0.602495791012192
0.707636746310779,0.635456349206349
0.72749606918239,0.572771943044632
0.760170768458061,0.646158380140074
0.810682414698163,0.582081273756505
0.758317070904191,0.610551186046877
0.736732283464567,0.570455886580624
0.765601565876103,0.53406490534637
0.714756298420057,0.559197669368848
0.800492090327255,0.589443108974359
0.805854241338112,0.589163751457605
0.784562516521279,0.643393315304071
0.778825043530926,0.649345429490124
0.786907981415991,0.577396702057586
0.71442123094297,0.556751956485541
0.677441099056301,0.610524582206504
0.795755505993867,0.599539827817493
0.772004517221908,0.607378129117259
0.826148812064305,0.629097584979938
0.720432422089881,0.545920418006431
0.749523373751239,0.578314610637265
0.755922192976825,0.599421282929771
0.732994873817035,0.564796935587686
0.651740079918223,0.609946780954175
0.783354037267081,0.583682795698925
0.77473136829653,0.538121680712956
0.70086787712687,0.631905652904301
0.731394692264257,0.631995808678501
0.729495268138801,0.520170734714004
0.737575808625337,0.655391808264363
0.763680116033755,0.644056
0.679891292717896,0.528417605594716
0.802358537066246,0.632561132561133
0.721972529494953,0.612228767305644
0.714443817052513,0.57458682599132
0.749599953449129,0.546646825396825
0.744703094507945,0.634747568841654
0.728031496062992,0.593774960063898
0.750055918176457,0.590076357426148
0.693421286763771,0.578135806128354
0.802097371967655,0.60948328181677
0.6876,0.577761096354467
0.798595800524934,0.585358467711409
0.79763741763283,0.632371095544327
0.65234144655239,0.605082146768894
0.778206328864353,0.550287493683334
0.779275707110758,0.550705000635136
0.725199982419128,0.577668913755922
0.795410657792021,0.588794238247265
0.733630828259238,0.605938831203408
0.736630027602524,0.563487619333779
0.676125899882806,0.571007011896172
0.715528985949287,0.604373859072654
0.82005249343832,0.566812287636086
0.723218520609825,0.588973126232742
0.748888888888889,0.628084087551579
0.751802039381153,0.588258785942492
0.776086849369085,0.617126580361875
0.740976115150506,0.585216951884074
0.674177115987461,0.608998515473336
0.697685917721519,0.623708220483878
0.702884594808585,0.566932703168658
0.692036891565564,0.599672
0.762994586034966,0.600289536741214
0.686646825396825,0.612187167199148
0.797836159305994,0.612926073483842
0.758400899284877,0.500349265798704
0.779130869964134,0.581285806904034
0.701350277998412,0.58973025448998
0.777630329917279,0.642495980162343
0.738249645508383,0.555971702039118
0.789424774649196,0.616042496679947
0.663397082018927,0.522877379371403
0.806680393502631,0.672682042066028
0.73672437021785,0.629154303835225
0.782569631626235,0.568418734400235
0.770845396641575,0.482124797734628
0.720065514357402,0.637490616398365
0.741398856466877,0.574104983843701
0.804158222350897,0.679749137080868
0.704268774703557,0.575664
0.709255952380952,0.560428119273696
0.740982142857143,0.557654904140039
0.709027503943218,0.591683100728155
0.687563888114488,0.571240079365079
0.760666290231508,0.641285466126231
0.690038238396624,0.575049507530356
0.711339285714286,0.651194327670044
0.652804989550679,0.632037334284525
0.694464060259785,0.584770114942529
0.760897477049496,0.615954608968116
0.732697577253859,0.606528673462312
0.765626985942703,0.609411189924725
0.73761154855643,0.63573883161512
0.783899349369085,0.624747709982922
0.730109068366299,0.594563966356795
0.80438318458587,0.682718031032638
0.752505274261603,0.613364666694895
0.792675097900751,0.586479248309149
0.700033879164314,0.636825057903879
0.741739477151376,0.57469901624536
0.710783192251964,0.599481303132989
0.692715979672502,0.564366100137804
0.726835317460317,0.611871006389777
0.673669467787115,0.627725408905902
0.711319872303219,0.601870685404339
0.701991324921136,0.583541342878224
0.822309711286089,0.624896
0.70161569932737,0.554651048573253
0.711826503016434,0.599392
0.806127574083375,0.565539953007345
0.698662030541491,0.609260734838424
0.783843523229627,0.533813535815824
0.778273469076489,0.593891440362087
0.808791336523373,0.591115014792899
0.777150071686889,0.634742063492064
0.730397719007303,0.596029764988461
0.744621395045986,0.628888981566436
0.733099943534726,0.544760650148201
0.751265784176173,0.611193543717429
0.754551051650692,0.582117774176121
0.800918448914338,0.635043965505074
0.658492705047319,0.573914431673052
0.768077188485804,0.584641222281672
0.73036576566576,0.582311507936508
0.732195664559538,0.613324318701893
0.712996031746032,0.609234234234234
0.761877526119118,0.536126201079952
0.753724403804801,0.632754259850905
0.699526649428643,0.582056
0.755625879043601,0.564021219055544
0.768131576955106,0.60962372731297
0.715009920634921,0.621135782652636
0.725400457665904,0.541955132733638
0.795545185707697,0.654462242562929
0.740308801022879,0.620894553358456
0.751854729792233,0.610236548392471
0.764021741456421,0.592138112602321
0.755993866741009,0.582855456870073
0.700545634920635,0.534824042354407
0.675830013280213,0.577424
0.734573412698413,0.590996168582375
0.722376054852321,0.612016
0.746887199126751,0.635745496700553
0.708275517566742,0.609617366021651
0.751293128499196,0.563240481895634
0.750329380764164,0.525873179007814
0.747954455835962,0.591015605100949
0.693653303218521,0.590155750798722
0.755255598769669,0.509951305887561
0.737916254103914,0.619338584160397
0.687937343519291,0.571086888819682
0.679849212952743,0.500610805708257
0.74465326671209,0.610509014699127
0.738263888888889,0.668668954996186
0.831355485232067,0.586948755606716
0.761801265919317,0.582916950564009
0.743422557767101,0.556046737396852
0.758433477703898,0.668230830670926
0.728397503516174,0.57250821467689
0.763537282173285,0.623158592209073
0.787175420403017,0.665416
0.757542695877338,0.549121650261386
0.670747652442648,0.597439516129032
0.736166051336146,0.54018786041258
0.74,0.512272233278288
0.736682107701216,0.563698083067093
0.777020997375328,0.61007550195942
0.718859126984127,0.588941474238957
0.772244679862466,0.607760512021304
0.672323072875559,0.581131799926981
0.691011048988285,0.637992182976259
0.777839447928808,0.652612453515817
0.788328495075829,0.633700396825397
0.712987330095771,0.594093692408299
0.749459673450172,0.583336861865041
0.737640812226448,0.595912
0.720327782183452,0.567715053763441
0.737999569491282,0.599045601420898
0.69953481278121,0.594398371083764
0.735616649085795,0.609804529339972
0.762471431082982,0.601633064516129
0.72978322740793,0.599729884738488
0.699679861092271,0.583029459381762
0.845433285035207,0.519082299473543
0.672083568605308,0.57115071646886
0.770942970073405,0.662159350946536
0.759355158730159,0.647579811667432
0.770888273558368,0.612095646964856
0.765962549003253,0.62471489640667
0.806775228551336,0.64368069823912
0.706944762195277,0.60066401062417
0.76860119047619,0.592503987240829
0.701143239817273,0.508470244614823
0.726351038833694,0.577293207114711
0.718846442572358,0.531688696595615
0.656202520810597,0.563972401688581
0.745353591673636,0.598129463976146
0.73811405985319,0.627976980965029
0.726068037974683,0.578477851766068
0.737495604781997,0.635155142213696
0.809623015873016,0.593333815865663
0.713543503621911,0.583306447504712
0.748606687898089,0.559109201745598
0.779818684230449,0.63565439502471
0.75123494477438,0.58175646216132
0.767003098716246,0.563358890105878
0.701822162709902,0.565169958658705
0.686961206896552,0.619573796369376
0.717157394278088,0.594344416071708
0.827820430030375,0.554040310650888
0.760396338630239,0.633603504928806
0.774236222044728,0.639368446535837
0.750133744195502,0.605635149346481
0.786919545128732,0.686593582277035
0.739468279957818,0.53851039505441
0.700016262429142,0.578577371754597
0.741689524555904,0.671393683743132
0.730903349541835,0.548055676841451
0.752394314646495,0.628536509257333
0.728254593175853,0.62661045165026
0.710095990965556,0.637822045152722
0.744265091863517,0.568285179240235
0.742175177444795,0.609039397963701
0.688667552014166,0.622150332764392
0.728827342087011,0.614383625081041
0.766738820743372,0.649619464072264
0.71197055653836,0.552575393648252
0.778557427642005,0.604805107526882
0.776623919710064,0.592888954142808
0.750123044659862,0.576914934157598
0.752349860084667,0.654217211673699
0.704471004869411,0.618253373313343
0.758328686925007,0.598064987221614
0.773683889465016,0.613493410543131
0.723629924745463,0.619876051350155
0.682059536363805,0.630698782728525
0.68674511492191,0.634682188791916
0.758006466174587,0.607652427893392
0.713490801726096,0.525141129032258
0.708017054416404,0.522752829499818
0.758658579465541,0.534841850028952
0.732956349206349,0.570769397799653
0.669738822487826,0.550400205776884
0.729449188012724,0.589652243256362
0.706663150492264,0.615633442862358
0.693093669196764,0.622948158812155
0.729452355836849,0.580190934047174
0.764505317809334,0.618985031033224
0.720310447540286,0.604789637677613
0.757644525908469,0.600897510133179
0.806755877706533,0.631886338533234
0.696357878068092,0.575252982500372
0.792514985311847,0.640392
0.702478012454259,0.602171266233766
0.66994042172472,0.554757210660825
0.791526153404606,0.560283520934394
0.765787854661262,0.605512995550162
0.687242142540948,0.631719605695509
0.742780110017371,0.650753086210117
0.770452162376153,0.635128
0.733117571352865,0.608696604600219
0.735176,0.639574427402723
0.761174477696217,0.560224
0.703604516502606,0.555884885181578
0.692567567567568,0.552594150489477
0.753139126067303,0.636473165388828
0.720420802402202,0.565379552435279
0.750965556182947,0.626
0.822237474262183,0.626023362619808
0.67528129395218,0.631406416400426
0.742231452180028,0.499086204400695
0.605415388904377,0.578982009653357
0.653008069183889,0.544453297919433
0.757894629821672,0.599584807222169
0.726905052320729,0.597385849307774
0.745395327942498,0.571484293738299
0.675100253782522,0.621680001549817
0.740298855165069,0.591930298098678
0.7658442523929,0.573458400399623
0.815335804132974,0.565689377533455
0.693060045954574,0.621348356182124
0.770419267656837,0.640623817094405
0.772209682994774,0.635262734470932
0.813861562317293,0.65558454052654
0.720716860056259,0.580313507134103
0.790485757336586,0.634676184771033
0.727393806299437,0.593946953781512
0.757898894154818,0.64643237486688
0.789463579898363,0.555518399619523
0.813464825415774,0.620773429179979
0.776243093922652,0.545462363884148
0.652524451493524,0.555877502231771
0.762120513307469,0.605058810094781
0.748880870343742,0.534864181849456
0.70302122069897,0.583875809999405
0.734543650793651,0.637168
0.610677321621017,0.586002656042497
0.723469538643533,0.565833488988131
0.698346456692913,0.51969336505419
0.733195754716981,0.580521641676996
0.766701828410689,0.531519662228797
0.792139152601969,0.619666866347178
0.760159209090326,0.604461482292807
0.739164696611505,0.599767320019724
0.756148955047319,0.585787739616613
0.694774174869716,0.592917220008853
0.718425519169329,0.61120099852071
0.7931240063593,0.642633808810198
0.768779527559055,0.541457989741417
0.768808908165819,0.598164806354888
0.75178118584712,0.538460842501447
0.686587301587302,0.60010292354995
0.738445378151261,0.571167074886654
0.768767580872011,0.638236464968153
0.781084133258046,0.630446583671106
0.79143048480065,0.561075166382196
0.762122474282725,0.606616
0.758575814880335,0.629313855688358
0.796860530773574,0.573932092004381
0.710208333333334,0.53602153521674
0.814409937888199,0.610231962193823
0.709783946149392,0.613549976345454
0.745210590514458,0.561028000882987
0.73738426891317,0.618651823748669
0.75887795826025,0.630765388244436
0.748282724529755,0.597717389597953
0.70807386959406,0.635901588290252
0.731081115432522,0.581149921040566
0.766636384283443,0.576181087988317
0.743142398178084,0.640460021905805
0.736926389693109,0.544616847987635
0.719061531651173,0.60758619542066
0.708673962728551,0.557437439132828
0.727534615742031,0.615083905415713
0.742623826781898,0.603206185411024
0.740971202710333,0.64135784597568
0.721663288940359,0.62138101183045
0.751905911717627,0.603884239547138
0.744612783805183,0.602906098714203
0.783909959467284,0.616288121935563
0.840708661417323,0.644527999273729
0.755393700787402,0.576288753385483
0.742110583684951,0.589678633468442
0.758237590423859,0.539459604066346
0.770367024280068,0.57973713033954
0.761295710267229,0.596865395391486
0.756297439319376,0.572568516042781
0.684867618569276,0.553751085697742
0.733612638561578,0.656080573859371
0.837925426323216,0.575621281338796
0.746547654575545,0.601030880177515
0.757777777777778,0.577098135725532
0.738739678038202,0.630922610778126
0.717397078353254,0.584320091673033
0.712372342206596,0.588811328895463
0.776896642876024,0.600064365217664
0.632160664227173,0.604973708732694
0.694664205344585,0.584677703913847
0.734726412873681,0.641281652773199
0.766748090745732,0.545550253858824
0.677350067385445,0.567377034023669
0.784985935302391,0.620344
0.765703246142505,0.559115094227454
0.747645398080181,0.615691858342461
0.679127109704641,0.580956175298805
0.751547119281992,0.617413868756714
0.763769841269841,0.52695658080182
0.778472518758007,0.622672933338979
0.808605805321545,0.650086291913215
0.725352406372508,0.565314997095716
0.687677206607495,0.6150050532073
0.688584384858044,0.605705722373314
0.734429940225035,0.55225283530572
0.713791980312681,0.629463189430774
0.728510819659428,0.591043175113972
0.744526232379681,0.631893175836169
0.816299672594209,0.55413742758913
0.708497246262785,0.567481436129295
0.679864271847828,0.61986654685836
0.71395881006865,0.595184
0.781259047481181,0.600360527904207
0.771420674405749,0.622187963914583
0.742955726998575,0.624067881756385
0.774990141955836,0.610888
0.761928679055751,0.579689040927022
0.75535171157907,0.629945165365182
0.721629150653734,0.598056384933395
0.70804780876494,0.604051868946137
0.661501976284585,0.605936
0.715897948234075,0.615192530399537
0.756248355695869,0.584091314428393
0.748359580052493,0.662066722423567
0.765477131564088,0.544327055581075
0.723780823228337,0.671223107096161
0.724477055587724,0.583671528756516
0.749024254251464,0.581260294442275
0.676180187714896,0.613814444696798
