"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.662989608313349,0.696450547514489,1062,229,40,62,11,11,29,51
0.699250599520384,0.750392369112439,1067,224,40,52,17,13,23,39
0.747016706443914,0.802441894295302,1077,214,34,59,16,14,18,45
0.703863414634146,0.778636297538208,1079,212,41,63,21,18,20,45
0.745627980922098,0.78351936486587,1086,205,33,49,15,14,18,35
0.781962188216575,0.817969853727003,1059,232,34,64,17,19,17,45
0.799162365855657,0.827161103236379,1073,218,39,54,23,15,16,39
0.718689196108551,0.766251129101261,1056,235,31,68,13,16,18,52
0.638751137397634,0.679627887466449,1053,238,35,54,12,9,23,45
0.824546259406817,0.859251192331976,1076,215,36,53,23,17,13,36
0.784346066924255,0.824312873682903,1077,214,44,61,27,22,17,39
0.773067076292883,0.816857866031227,1072,219,31,54,15,13,16,41
0.758333333333333,0.80066890668973,1042,249,51,67,23,17,28,50
0.717995776347546,0.749408653721991,1061,230,48,48,20,15,28,33
0.733311199645861,0.774714016016645,1098,193,36,51,14,12,22,39
0.72742474916388,0.772662381615757,1085,206,26,51,10,13,16,38
0.741777335104028,0.796215159117911,1056,235,36,52,17,12,19,40
0.744876051350155,0.810339095612281,1066,225,36,55,22,18,14,37
0.74663330300273,0.783787505956705,1042,249,35,54,13,12,22,42
0.813191201769477,0.841604857960994,1047,244,39,65,24,22,15,43
0.728544333807492,0.782966360532459,1051,240,37,49,19,15,18,34
0.784451774340309,0.823033212720459,1080,211,35,56,20,14,15,42
0.715017985611511,0.750944716041273,1057,234,40,53,19,16,21,37
0.780286738351254,0.819122099888566,1074,217,31,55,18,17,13,38
0.806597659079645,0.836375342739899,1085,206,42,67,21,23,21,44
0.712007525453741,0.774975890136068,1051,240,36,65,19,25,17,40
0.747528416600581,0.78992871074959,1071,220,30,61,14,13,16,48
0.700383733445646,0.735241633255258,1086,205,34,56,11,10,23,46
0.74820788530466,0.810662117950945,1074,217,31,51,17,11,14,40
0.702113767153608,0.768003558246639,1053,238,36,61,18,17,18,44
0.724513798462637,0.777514803394572,1059,232,38,52,19,14,19,38
0.698144316565369,0.73940390594584,1054,237,37,53,16,19,21,34
0.711942533576676,0.755500060413446,1087,204,34,52,14,13,20,39
0.724740290529764,0.782135652620901,1073,218,37,55,19,12,18,43
0.806371344310641,0.83016019745988,1076,215,39,69,21,17,18,52
0.698848581201522,0.740806427615002,1064,227,33,59,14,13,19,46
0.784653885307092,0.80882298108916,1064,227,28,58,16,17,12,41
0.728091728091728,0.810642897760362,1086,205,37,57,20,17,17,40
0.745991362192216,0.7805025098388,1058,233,32,56,17,15,15,41
0.733151735270379,0.793762898567942,1081,210,52,68,25,16,27,52
0.74911884432089,0.790529957491409,1043,248,32,49,16,14,16,35
0.792549923195084,0.815422860188465,1044,247,31,51,16,13,15,38
0.684092725819345,0.724650938101973,1040,251,40,61,16,23,24,38
0.693569474004257,0.747522718252074,1069,222,26,40,10,12,16,28
0.78776558776807,0.838513860096787,1052,239,32,63,19,18,13,45
0.736798999956895,0.78234797832467,1079,212,37,53,16,13,21,40
0.745154686078253,0.774385262971206,1035,256,35,63,17,22,18,41
0.724900079936051,0.776924677785954,1092,199,40,64,18,14,22,50
0.720538908765653,0.765373266403139,1081,210,43,47,18,14,25,33
0.754816147082334,0.796893900821983,1073,218,40,53,19,11,21,42
0.706640903935817,0.741933572455496,1046,245,38,51,16,15,22,36
0.798539176626826,0.818995494420751,1074,217,36,58,20,18,16,40
0.7453025477707,0.791674710895451,1061,230,35,58,20,18,15,40
0.771609821847164,0.796811004743411,1088,203,27,48,11,13,16,35
0.729941116231439,0.787958102567107,1064,227,31,49,14,17,17,32
0.690779666070364,0.734569137554721,1077,214,43,43,17,11,26,32
0.792631849875989,0.838522858619823,1045,246,34,46,19,13,15,33
0.746090647339158,0.789675655554544,1060,231,32,47,14,15,18,32
