"ROC_observed_outcome","ROC_observed_corrected","ROC_true","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true"
0.817230331936214,0.849297201179026,0.758382620564149,1037,254,33,35,22,15,11,20
0.770944741532977,0.789002288624003,0.695852534562212,1071,220,33,31,18,16,15,15
0.763875235520603,0.7854557405995,0.750549592654856,1072,219,39,37,20,19,19,18
0.794955265258117,0.817387575418247,0.644608735213831,1058,233,38,35,23,12,15,23
0.805357581715409,0.831251710402536,0.753238170763944,1069,222,39,30,22,14,17,16
0.736117528458017,0.765644824629868,0.694271811918871,1052,239,38,33,20,14,18,19
0.768847395760213,0.811189670787826,0.70849127240395,1062,229,34,34,19,17,15,17
0.762306330234617,0.776258330357681,0.711736716891356,1069,222,36,30,19,14,17,16
0.744047619047619,0.768965045380293,0.706373718938649,1076,215,31,34,13,11,18,23
0.810899969595622,0.846125815588957,0.761436070491189,1047,244,26,21,19,15,7,6
0.682326250553342,0.715763923760894,0.688297923592041,1077,214,36,33,14,11,22,22
0.721977151905893,0.744131137369949,0.70203811161258,1052,239,28,22,14,9,14,13
0.703773793714033,0.73259064983698,0.62826224328594,1068,223,36,25,17,7,19,18
0.750591540964212,0.778051440042787,0.727073511437052,1039,252,49,46,26,24,23,22
0.757503492797611,0.786669906955579,0.756821414716151,1083,208,33,37,13,13,20,24
0.754387372926699,0.774885025941507,0.672126892179901,1053,238,45,29,24,11,21,18
0.754165236951466,0.788420856989923,0.680767182763988,1065,226,42,39,24,18,18,21
0.746012759170654,0.755010881237019,0.667846991376403,1072,219,37,33,15,10,22,23
0.730535571542766,0.751939372958155,0.720020259493944,1068,223,40,37,17,16,23,21
0.746221161495624,0.766183474926258,0.677313677313677,1077,214,34,37,17,12,17,25
0.777514064697609,0.795042146105209,0.724338310145911,1073,218,27,28,11,8,16,20
0.782445003621945,0.812523814272677,0.689729299363057,1051,240,42,35,19,13,23,22
0.672463603275705,0.684462112439497,0.710890827385673,1061,230,35,30,11,9,24,21
0.748536585365854,0.766486177668087,0.709591716721973,1074,217,41,38,20,17,21,21
0.683831341301461,0.719561994055008,0.634570195092628,1063,228,36,29,15,9,21,20
0.694638131641954,0.719986146556325,0.689538583929992,1040,251,38,34,15,12,23,22
0.727067977067977,0.761348611378352,0.673773244859507,1063,228,37,39,19,17,18,22
0.802629978716935,0.831196508841842,0.696381878990575,1068,223,26,26,14,11,12,15
0.685092335186656,0.715148316307781,0.649980873271763,1064,227,32,29,12,8,20,21
0.818321910427174,0.8499412194292,0.807372245663385,1076,215,37,27,23,15,14,12
0.734978239505826,0.768426851917474,0.669892473118279,1078,213,34,31,15,13,19,18
0.742231075697211,0.760995226528236,0.704708826205641,1078,213,36,35,15,13,21,22
0.801496318436976,0.815296414604606,0.725669697714426,1072,219,44,39,22,17,22,22
0.670964861121236,0.69859252497721,0.662126685428655,1067,224,44,38,18,14,26,24
0.759219977317596,0.78427665298945,0.725973882248783,1062,229,38,36,18,16,20,20
0.73080736238631,0.76155857561485,0.759085195912345,1057,234,37,29,18,13,19,16
0.721992397137746,0.741721852830172,0.733005733005733,1079,212,43,33,19,13,24,20
0.713778220451527,0.749767263556451,0.697363031233999,1053,238,36,31,17,15,19,16
0.733439744612929,0.757220042461695,0.733953076582559,1070,221,38,36,18,16,20,20
0.659769817664555,0.691230871865766,0.646462164818195,1058,233,37,34,14,11,23,23
0.730312686344663,0.754383034847285,0.692447679708826,1062,229,43,35,23,18,20,17
0.752575519469181,0.778197378505729,0.740794573643411,1099,192,46,43,20,18,26,25
0.762348590150913,0.798831151026742,0.718290806195393,1091,200,32,32,19,16,13,16
0.718615107913669,0.73176734244283,0.64957604663487,1070,221,40,33,17,11,23,22
0.672080521560105,0.701015333841601,0.647512907069102,1058,233,42,32,18,11,24,21
0.733247614788312,0.746123970456013,0.657219512195122,1046,245,43,41,17,14,26,27
0.740869853917663,0.760548828319523,0.737690584184928,1064,227,36,29,14,11,22,18
0.727871822875298,0.775149188221043,0.609357652656622,1068,223,32,30,18,11,14,19
0.751045303676883,0.780449404368639,0.756733230926779,1068,223,37,31,19,18,18,13
0.763500909918107,0.776543249116272,0.762199312714777,1069,222,35,30,13,10,22,20
0.737173001878884,0.770500263625596,0.65762928827445,1067,224,33,31,17,13,16,18
0.769682412596744,0.795702473172006,0.713414121896921,1084,207,42,38,21,17,21,21
0.691992652899126,0.711201750367438,0.685226670520788,1102,189,32,33,9,10,23,23
0.680438805181073,0.716386485792349,0.645874702144559,1051,240,30,32,11,9,19,23
0.722474348855564,0.751325781884733,0.703744342339871,1057,234,24,23,12,7,12,16
0.762909463148317,0.783459117966706,0.692712470214456,1072,219,35,32,15,14,20,18
0.686286208994338,0.706993690809631,0.636579130262113,1074,217,34,32,13,9,21,23
0.7844726062468,0.809843198341793,0.773061369473742,1067,224,31,29,15,14,16,15
0.744040691409113,0.766110494153923,0.723892405063291,1067,224,37,27,18,12,19,15
0.720006963217826,0.756019211029876,0.721385365853659,1096,195,39,41,15,13,24,28
0.775890308390659,0.792503897983599,0.740304475598593,1082,209,34,33,18,15,16,18
0.720559924633407,0.748199023713675,0.660267988406771,1083,208,39,38,18,14,21,24
0.725559524677408,0.75664747006939,0.663692836373249,1079,212,44,30,22,12,22,18
0.787133230380458,0.805627227082487,0.717922283901665,1060,231,34,30,17,15,17,15
0.67065327359445,0.702098061477617,0.644321212972062,1064,227,33,34,14,10,19,24
0.672843036333829,0.703653575351995,0.699380495603517,1079,212,42,40,14,16,28,24
0.764768566588338,0.777102361108579,0.617670364500792,1092,199,29,29,10,6,19,23
0.770029387676446,0.792058363213418,0.708221760751954,1071,220,33,29,18,12,15,17
0.771504097277293,0.813472344967273,0.746556082148499,1089,202,30,25,17,12,13,13
0.691897544918393,0.71657344960754,0.670329858729941,1077,214,23,23,8,9,15,14
0.72068612391193,0.744623571518979,0.70864773629865,1090,201,31,32,11,11,20,21
0.736711790904829,0.771058874655904,0.740695102685624,1059,232,27,25,11,12,16,13
0.793859213661636,0.832489478505465,0.76733150262562,1079,212,32,33,19,19,13,14
0.751721405541286,0.792325978703063,0.644133849038912,1067,224,29,27,16,11,13,16
0.798782647189022,0.814457162753487,0.70704556230872,1086,205,36,37,17,15,19,22
0.767001302138027,0.796025874161993,0.751651305683564,1071,220,38,31,20,17,18,14
0.739091044479746,0.7756154716799,0.731235107227959,1072,219,32,32,13,14,19,18
0.727917665867306,0.757094152270281,0.630876494023904,1070,221,40,36,17,12,23,24
0.741857363470448,0.757530094787235,0.703834850893674,1074,217,34,33,15,12,19,21
0.723173756376059,0.74634188827929,0.719187761120669,1103,188,34,39,12,15,22,24
0.760459076231925,0.78038558174278,0.698979845115171,1075,216,34,32,15,13,19,19
0.77153607791058,0.797318829573514,0.678537306642402,1081,210,36,35,21,17,15,18
0.804108298517244,0.830580702292047,0.772661834789515,1086,205,39,32,20,18,19,14
0.804408260524226,0.829796759280108,0.725935828877005,1080,211,32,33,19,15,13,18
0.706701030927835,0.732664107652854,0.725326520574895,1081,210,30,29,12,11,18,18
0.793395283772982,0.816461540530905,0.773307188244639,1084,207,40,32,20,16,20,16
0.746710189452125,0.766302912171662,0.689336775218427,1083,208,31,32,14,13,17,19
0.777854868061875,0.813058755146601,0.789102789498359,1055,236,35,27,19,16,16,11
0.773941463414634,0.807780791840358,0.752058278374068,1057,234,41,37,20,15,21,22
0.76610343061956,0.791993826587248,0.721940259053661,1064,227,31,30,18,15,13,15
0.70545013239188,0.729700300389838,0.697654717317639,1058,233,55,45,24,20,31,25
0.799295486196445,0.814652497078341,0.732725668920906,1043,248,39,38,26,21,13,17
0.828770649071084,0.86128081506717,0.728057553956835,1049,242,34,40,21,17,13,23
0.744624270845248,0.775918303036943,0.721090435586172,1053,238,42,38,20,15,22,23
0.760080936551525,0.792517749681518,0.701374238162213,1081,210,33,27,17,11,16,16
0.758984920749627,0.77244650464972,0.668843484632958,1087,204,33,37,16,15,17,22
0.743501875080822,0.775573961776482,0.69775141560204,1071,220,37,34,19,16,18,18
0.775591212668543,0.796425660035963,0.741789168807039,1029,262,38,29,20,15,18,14
0.780753046614569,0.801159482712082,0.786260548523207,1067,224,29,27,16,15,13,12
0.792157535552251,0.809320647592922,0.717539116900139,1062,229,42,39,23,18,19,21
0.69809043493254,0.722798322416412,0.629640582347589,1081,210,37,35,15,9,22,26
0.800025601638505,0.815269881443781,0.752530933633296,1074,217,31,21,16,11,15,10
0.68636866452132,0.706266575098002,0.6547057796403,1073,218,48,46,16,13,32,33
0.708643204957946,0.739677208197868,0.696219382321619,1068,223,36,39,15,15,21,24
0.708637092658745,0.727338499905465,0.622875670840787,1040,251,44,43,19,14,25,29
0.808161102278749,0.832025366190176,0.768087345435412,1068,223,33,24,21,13,12,11
0.755660099970597,0.799507211756701,0.741818219054641,1060,231,38,39,21,19,17,20
0.754221447473432,0.780094793289581,0.712301003906414,1037,254,38,38,21,20,17,18
0.70856774496015,0.733094759400141,0.667192843988424,1084,207,27,24,11,9,16,15
0.704139173569189,0.72949630340775,0.686048417946336,1057,234,34,29,18,15,16,14
0.754505611534366,0.772137144056985,0.684684684684685,1094,197,39,33,16,11,23,22
0.713580527752502,0.759439008672563,0.675680676711604,1085,206,35,30,14,11,21,19
0.731662239929172,0.759572997272475,0.724827768945416,1083,208,36,33,17,12,19,21
0.751024065540195,0.779572087790846,0.698863335976738,1094,197,31,30,13,10,18,20
0.77418222658992,0.800943174736467,0.671620583717358,1076,215,34,31,18,11,16,20
0.69446451799393,0.71625475598043,0.708741258741259,1068,223,33,26,13,9,20,17
0.661598052235502,0.694953206775627,0.62988441199869,1076,215,36,34,13,10,23,24
0.719539641149811,0.741125490433898,0.751496435243433,1051,240,52,42,23,18,29,24
0.758746587807097,0.794946605362562,0.702377452009913,1072,219,35,38,19,19,16,19
0.773461708720673,0.803839677054959,0.731403647898493,1064,227,36,30,17,12,19,18
0.735402833111997,0.75320918983766,0.693199884376355,1054,237,36,33,18,15,18,18
0.741842320789689,0.777557486089497,0.74535540325014,1074,217,37,37,17,15,20,22
0.747299690128375,0.7697763068353,0.716513056835637,1058,233,36,31,17,13,19,18
0.785540325014009,0.809690674715324,0.663591901728844,1063,228,37,35,21,15,16,20
0.701866254908689,0.721950772343861,0.707258536585366,1051,240,42,41,17,16,25,25
0.757348736131763,0.78148309755044,0.770388809862494,1070,221,42,37,19,19,23,18
0.778908683534619,0.812110750686381,0.775576857821513,1069,222,29,28,17,14,12,14
0.79460487804878,0.820338651292858,0.765869853917663,1085,206,41,36,16,14,25,22
0.674125719344843,0.70275776150685,0.640911418330773,1062,229,36,31,15,10,21,21
0.709019563239308,0.738861353237615,0.712340306050821,1064,227,35,34,14,14,21,20
0.750286720734005,0.783267710332171,0.718415227976981,1049,242,39,36,19,16,20,20
0.803445543472321,0.821602561837132,0.74845700178302,1056,235,29,23,17,11,12,12
0.729038666338986,0.760755882726619,0.716811544473674,1067,224,39,42,20,18,19,24
0.66278801843318,0.69768239751788,0.640377014290058,1074,217,31,26,13,10,18,16
0.788435148295706,0.813308934404152,0.744075896391811,1061,230,36,28,21,14,15,14
0.721762589928057,0.748889128853371,0.692835731414868,1060,231,40,40,18,17,22,23
0.800739408473221,0.821684802350581,0.774052760894866,1069,222,40,37,21,16,19,21
0.752146967684816,0.779104857449992,0.748373521383076,1046,245,36,35,21,20,15,15
0.783698539176627,0.808020192484537,0.690229754322111,1086,205,36,35,17,12,19,23
0.777670433065905,0.794597543817193,0.716981335402388,1084,207,38,37,18,15,20,22
0.729659000793021,0.761246663926435,0.662860721684251,1066,225,30,33,14,11,16,22
0.70658308818499,0.727421851930207,0.653386454183267,1081,210,47,36,20,13,27,23
0.650521565869667,0.691338281624272,0.606810580723624,1062,229,27,26,10,9,17,17
0.749890646642852,0.77715157954908,0.681507110450265,1051,240,44,42,19,16,25,26
0.639222597299444,0.663444262491398,0.66690802776108,1054,237,32,29,10,10,22,19
0.732425852146968,0.753026156511108,0.698593757311994,1067,224,36,34,17,18,19,16
0.688865170770453,0.740538762572613,0.601642913697545,1057,234,32,28,15,11,17,17
0.752941937152463,0.787410647122707,0.746443446113529,1075,216,37,34,19,19,18,15
0.766728273196959,0.779050729889083,0.714336917562724,1064,227,38,31,18,11,20,20
0.794635544635545,0.830365044590347,0.767803330689929,1052,239,37,30,22,15,15,15
0.71260487804878,0.733655983074508,0.667311191992721,1063,228,41,35,18,13,23,22
0.767689175909027,0.788199539392941,0.725020475020475,1049,242,34,33,17,14,17,19
0.754583712465878,0.791324304427371,0.699910643367752,1089,202,35,32,19,14,16,18
0.691483816521048,0.727446990628391,0.620622119815669,1077,214,32,31,14,12,18,19
0.808706537507604,0.823625189646965,0.782453554214048,1059,232,34,34,18,13,16,21
0.735071833029154,0.768480877482719,0.688284696301323,1082,209,34,28,16,8,18,20
0.737105341540906,0.763481089570979,0.73829676330421,1056,235,32,32,18,17,14,15
0.752636776982707,0.780345514579001,0.74658273381295,1068,223,43,40,23,20,20,20
0.756299079828491,0.790823381052829,0.719204172526957,1051,240,33,27,19,15,14,12
0.85876687847498,0.864741545539703,0.760663082437276,1069,222,32,31,22,17,10,14
0.766594227763163,0.782515886278637,0.729089866470058,1068,223,42,39,21,18,21,21
0.764194722474977,0.787809090795829,0.701103885458222,1050,241,35,29,14,10,21,19
0.758187502382859,0.779355924937771,0.73605550500455,1071,220,42,35,24,19,18,16
0.670495672698663,0.711578803997727,0.669267707082833,1075,216,20,17,6,4,14,13
0.682331707317073,0.702408977064983,0.673051558752998,1078,213,41,40,15,13,26,27
0.798773244859507,0.817072958867878,0.747452636968766,1072,219,39,31,21,14,18,17
0.722997620935765,0.750852270513316,0.672706846418187,1092,199,30,30,12,9,18,21
0.662151394422311,0.685402387091496,0.597634152788792,1079,212,36,30,14,7,22,23
0.724347524969016,0.750069442831772,0.699454049135578,1036,255,44,35,22,13,22,22
0.782242769084874,0.816231115569889,0.725645501961292,1045,246,37,37,24,19,13,18
0.707885304659498,0.741037424287621,0.621072189737144,1080,211,31,29,11,8,20,21
0.676569608735214,0.695106573099473,0.663888888888889,1083,208,35,36,13,14,22,22
0.754740865766481,0.781354895687816,0.706859635210151,1073,218,32,30,18,14,14,16
0.778939326177698,0.800973531434809,0.690371845949535,1077,214,43,36,24,16,19,20
0.72078712153119,0.748100010724546,0.615418424753868,1052,239,34,27,18,11,16,16
0.721706161137441,0.752107094388798,0.63785151856018,1066,225,25,21,11,6,14,15
0.742786491065085,0.781865913752533,0.694491502267884,1091,200,29,29,16,13,13,16
0.77868904103835,0.808153890863568,0.670143312101911,1080,211,38,35,19,13,19,22
0.716699434750553,0.752815088672257,0.613045950864422,1060,231,39,35,19,13,20,22
0.702091633466135,0.725826393684497,0.744012638230648,1090,201,36,25,12,8,24,17
0.796428571428571,0.817031687529099,0.692723824302772,1080,211,35,37,19,16,16,21
0.72320185139674,0.756467401215762,0.694994459700342,1075,216,39,33,21,15,18,18
0.786620185922975,0.805196694721446,0.700886798633535,1066,225,36,34,19,14,17,20
0.801189639006095,0.843745540600939,0.734575659872124,1082,209,27,29,13,10,14,19
0.762712195121951,0.782331204515437,0.744951520011664,1074,217,41,44,21,20,20,24
0.711025196319314,0.735881962803057,0.68173124214438,1084,207,33,29,12,9,21,20
0.781318732743694,0.803850280630728,0.711184834123223,1060,231,34,25,17,13,17,12
0.716106532962669,0.748477030133313,0.64455186533212,1089,202,32,35,14,13,18,22
0.761489309412632,0.794059771456174,0.6984005079053,1066,225,39,39,20,17,19,22
0.730843768634466,0.755176615052152,0.698428508189464,1060,231,43,36,21,14,22,22
0.746019512195122,0.770160377625352,0.699988562278394,1085,206,41,42,20,15,21,27
0.794835868694956,0.808568845211878,0.780113716130844,1061,230,42,34,24,17,18,17
0.717892814549791,0.742331334136806,0.714528054658617,1059,232,43,34,20,16,23,18
0.748665080623844,0.766080623905507,0.723828911039356,1060,231,30,34,15,17,15,17
0.800330425588158,0.829205631887827,0.759543603664744,1080,211,30,28,15,12,15,16
0.704792708027051,0.732286275361837,0.69340746624305,1055,236,38,32,17,14,21,18
0.719252432155658,0.757068871897963,0.677810262855894,1079,212,31,29,15,11,16,18
0.688803117553614,0.713830686117353,0.654129952002293,1095,196,32,22,13,7,19,15
0.755118755118755,0.785771440829156,0.719508448540707,1091,200,37,31,12,8,25,23
0.714086193136473,0.736882989849769,0.691435395814377,1066,225,38,35,17,14,21,21
0.739452975572436,0.755968827058013,0.703835560243788,1063,228,29,27,14,11,15,16
0.781085898732958,0.802821048373018,0.714750635803267,1080,211,33,37,17,16,16,21
0.739767200393464,0.770212070620726,0.69081416864922,1077,214,29,30,15,11,14,19
0.754751219512195,0.79288820162379,0.7174135577798,1072,219,41,35,21,16,20,19
0.79174413457282,0.813255791590157,0.736802355350742,1069,222,36,31,21,17,15,14
0.679103885804917,0.704911080589896,0.594630132337971,1041,250,30,28,13,7,17,21
0.701465934652484,0.731050225986205,0.626444850016379,1076,215,42,34,18,9,24,25
0.765195632393085,0.792347981424124,0.713000433588669,1083,208,35,33,16,12,19,21
0.726594034343573,0.750642051611517,0.682610387482592,1057,234,47,39,20,15,27,24
0.725946464504656,0.75605876844494,0.722307229903274,1093,198,34,29,18,16,16,13
0.748491207034373,0.778151016917819,0.712420063948841,1082,209,40,40,20,17,20,23
0.691756272401434,0.730282164462545,0.627035968781812,1051,240,31,28,11,8,20,20
0.757779961626656,0.786373359663305,0.72523129791171,1069,222,34,30,18,15,16,15
0.735623003194888,0.765347895986953,0.710796012915906,1064,227,39,34,18,13,21,21
0.754576338928857,0.774704386321578,0.704485233896999,1093,198,40,33,15,10,25,23
0.700152802623733,0.716829883538957,0.665657267672756,1084,207,43,32,17,10,26,22
0.790517585931255,0.804915482111867,0.76936763952893,1068,223,40,31,21,15,19,16
0.727477477477477,0.777852826029336,0.660138248847926,1082,209,33,31,16,13,17,18
0.755980658296573,0.777428013422586,0.646286016389109,1073,218,28,30,11,8,17,22
0.715366959943166,0.756552280400163,0.660363954314444,1077,214,29,29,12,11,17,18
0.805853658536585,0.844371242995287,0.723565670934092,1064,227,41,37,30,22,11,15
0.852277381830097,0.866679260008248,0.776252782794976,1039,252,39,38,26,25,13,13
0.732943143812709,0.766425676923194,0.679176381840626,1068,223,26,23,10,9,16,14
0.730121864582764,0.780181030265014,0.69299497753106,1065,226,29,30,15,14,14,16
0.626811953931692,0.670516637327271,0.739501312335958,1070,221,32,21,13,8,19,13
0.776280081925243,0.791763340652608,0.720625293014533,1057,234,31,27,16,13,15,14
0.808419512195122,0.820706534114781,0.753833030027298,1052,239,41,35,24,17,17,18
0.728200204813108,0.770478399322331,0.641372247823861,1062,229,31,31,16,12,15,19
0.723813542494043,0.771214011388662,0.71548991748183,1070,221,32,29,18,15,14,14
0.776713879655056,0.80854241050564,0.751397658510918,1061,230,33,24,15,11,18,13
0.710679021011746,0.7445331286542,0.694422416071901,1062,229,34,30,19,15,15,15
0.729339125675583,0.74644755416303,0.735629268292683,1071,220,47,41,18,16,29,25
0.696868292682927,0.722002517197352,0.649749637325097,1061,230,41,34,19,13,22,21
0.724597807367581,0.746193822162095,0.652599123187358,1073,218,38,33,18,13,20,20
0.749255361397935,0.784895200113147,0.75370433208913,1058,233,32,28,17,15,15,13
0.752356103731815,0.762705412943102,0.707112195121951,1054,237,51,41,23,17,28,24
0.770812256106374,0.799365552224304,0.70080420969023,1072,219,33,32,14,9,19,23
0.770711514290399,0.790002640042376,0.74799230856238,1080,211,29,28,13,9,16,19
0.736380303823992,0.764775904168787,0.736520783373301,1053,238,46,40,25,21,21,19
0.764442231075697,0.786636296362135,0.745673323092678,1062,229,36,31,16,13,20,18
0.77809756097561,0.792106273627879,0.707155458478599,1084,207,41,38,19,14,22,24
0.709408602150538,0.72984773540895,0.665146708961142,1078,213,31,30,10,6,21,24
0.748666358634015,0.785624337751865,0.727140241846124,1075,216,38,33,23,18,15,15
0.766188779549825,0.793324677892931,0.726397679324895,1062,229,28,27,15,12,13,15
0.734989938696242,0.772562026642516,0.773590728295159,1049,242,34,23,18,13,16,10
0.789420097388225,0.809192593348075,0.759423737774253,1044,247,36,30,21,18,15,12
0.76326688193177,0.805573065459048,0.705464779266602,1051,240,34,38,21,20,13,18
0.68536169244768,0.705688194177954,0.665458697378872,1058,233,35,32,15,13,20,19
0.783246132848044,0.812289165378704,0.729094631483166,1089,202,35,35,17,15,18,20
0.749871991807476,0.768370939565774,0.725006608511763,1067,224,31,30,14,13,17,17
0.753496870668291,0.784600582839641,0.668795919322383,1046,245,38,34,23,16,15,18
0.772773818300975,0.793504064941084,0.719125836492115,1084,207,39,34,19,15,20,19
0.749180487804878,0.766726586882407,0.719863602850823,1059,232,41,39,17,17,24,22
0.854874616709371,0.868730792581942,0.81616898540889,1060,231,38,28,29,19,9,9
0.784898009338904,0.801320265140411,0.746940791058438,1070,221,39,33,19,12,20,21
0.749925536139793,0.776884096994613,0.700317208564631,1052,239,32,30,18,15,14,15
0.752274795268426,0.783607322753303,0.705698362147407,1054,237,35,35,20,19,15,16
0.699910643367752,0.74567143667042,0.659995081698454,1076,215,32,29,18,12,14,17
0.757295796986519,0.776135480998627,0.71521327014218,1096,195,30,25,9,6,21,19
0.751024002621447,0.765867692687828,0.740449005154888,1051,240,39,33,16,13,23,20
0.793688466947961,0.801751694608316,0.731269468276955,1055,236,27,29,14,12,13,17
0.78930542652604,0.811041410779516,0.76104766633565,1081,210,29,19,15,10,14,9
0.703666398066076,0.717397707419206,0.667000266880171,1066,225,50,42,19,16,31,26
0.704361873990307,0.716619022193011,0.668048771597288,1085,206,53,44,19,16,34,28
0.784872102318146,0.815419423008701,0.689357807004866,1057,234,40,33,24,17,16,16
0.789368088467614,0.856161009127463,0.815988890412838,1077,214,25,23,18,16,7,7
0.749871308905424,0.770894744205828,0.723339973439575,1079,212,34,36,16,17,18,19
0.724360440733539,0.747673697557963,0.677866952024255,1057,234,42,45,21,21,21,24
0.839443510496142,0.858373668327794,0.803542162305049,1064,227,37,30,22,15,15,15
0.72865209707315,0.753806799477863,0.634699239713775,1062,229,37,43,18,19,19,24
0.773764208300291,0.79718816390745,0.66961082395865,1081,210,30,26,14,9,16,17
0.817937198745847,0.843411881064321,0.80150185159786,1086,205,34,23,21,11,13,12
0.749464443230982,0.782119272914735,0.736089030206677,1062,229,38,33,21,17,17,16
0.732563046068308,0.757845625217535,0.651037529785544,1062,229,32,32,15,11,17,21
0.62334583387215,0.645207487578605,0.59615975422427,1074,217,37,31,9,5,28,26
0.769195037980217,0.824124250388201,0.638299907098749,1041,250,29,29,19,12,10,17
0.793160690571049,0.817832518577924,0.749967671020303,1061,230,36,37,20,18,16,19
0.742009452945856,0.773102387325345,0.709242191500256,1081,210,34,31,18,15,16,16
0.797203791469194,0.818599079973824,0.715642573035249,1072,219,25,23,17,13,8,10
0.789260112647209,0.811985849389995,0.791826021747282,1069,222,31,21,17,12,14,9
0.722057619116443,0.758694489463443,0.664595076359782,1053,238,33,33,18,15,15,18
0.736737094131978,0.763867037214617,0.716410650281618,1058,233,38,31,17,11,21,20
0.761616362192216,0.806707703887021,0.673651083345032,1085,206,32,34,16,14,16,20
0.744477982123637,0.760887111188881,0.745271544876887,1078,213,34,32,11,10,23,22
0.791880963029219,0.811111838152148,0.687460031974421,1072,219,43,40,25,19,18,21
0.779326829268293,0.8059626853602,0.716043794991163,1053,238,41,37,24,19,17,18
0.780435132957293,0.789821029827461,0.733587883648028,1061,230,50,44,24,20,26,24
0.745655141037307,0.779723107365018,0.67884019477645,1076,215,35,36,16,14,19,22
0.806706010837149,0.835927144683464,0.740537848605578,1089,202,38,36,26,20,12,16
0.813191201769477,0.834242888604754,0.780385937086968,1040,251,39,30,26,19,13,11
0.704758128469469,0.740001912099284,0.667846991376403,1087,204,30,33,11,11,19,22
0.747521444889866,0.771225908974382,0.720636411812882,1066,225,37,33,19,12,18,21
0.768265873529031,0.788428881897842,0.755761629674673,1070,221,37,26,17,10,20,16
0.804534922211188,0.828130843093562,0.623800066203244,1083,208,19,19,9,3,10,16
0.764398192024495,0.786751545941466,0.761533212010919,1066,225,44,35,22,20,22,15
0.70994623655914,0.728035020045329,0.677388089528377,1082,209,51,40,22,15,29,25
0.755489154493139,0.789812913213943,0.750870455709165,1066,225,36,31,18,16,18,15
0.773971641162432,0.792523014653827,0.705273937532002,1063,228,34,31,16,14,18,17
0.788130498934368,0.812535381472083,0.778884159318942,1065,226,29,26,15,12,14,14
0.644175627240143,0.682256783924179,0.691258741258741,1071,220,31,26,11,8,20,18
0.745606008616417,0.771359713595647,0.626835494931425,1040,251,42,43,23,19,19,24
0.717761582727769,0.735870801988765,0.699933598937583,1080,211,38,36,15,10,23,26
0.705457585892368,0.755420678064241,0.723666163763544,1089,202,26,23,10,9,16,14
0.768388983004536,0.797763467888486,0.766270058976821,1064,227,29,23,16,10,13,13
0.713938848920863,0.729771977503762,0.701530254106416,1093,198,40,34,18,15,22,19
0.703555753668907,0.712778324286697,0.749751737835154,1070,221,23,19,8,9,15,10
0.704057279236277,0.725271776322743,0.684081097327723,1069,222,34,29,14,10,20,19
0.688455619539317,0.718601934981586,0.64347456633849,1065,226,32,27,11,7,21,20
0.73139512195122,0.763127271034097,0.718377310673822,1046,245,41,43,19,20,22,23
0.76050753370341,0.789159378835876,0.723362741771293,1085,206,30,28,14,11,16,17
0.764027108970929,0.796036979033439,0.746260614681667,1043,248,45,37,27,22,18,15
0.739120809614168,0.762652141591982,0.685497117189595,1042,249,51,48,25,20,26,28
0.720484531392175,0.737237954618414,0.703370659427667,1038,253,35,28,17,11,18,17
0.757360471070149,0.791012645474531,0.627472353870458,1076,215,31,25,15,9,16,16
0.729632602104512,0.746043802326784,0.698267387564512,1057,234,45,39,20,18,25,21
0.716267871326449,0.746687468833446,0.70683383918678,1048,243,32,33,12,11,20,22
0.683391525496789,0.710213602861697,0.691775615688659,1073,218,37,26,13,11,24,15
0.69385435301133,0.724719637001897,0.671226206285967,1060,231,43,36,18,13,25,23
0.756029268292683,0.786401319840713,0.676516229147808,1073,218,41,37,24,15,17,22
0.777750471041206,0.803279122199784,0.71335304822566,1084,207,39,35,21,15,18,20
0.697541633624108,0.722453498628378,0.712654028436019,1069,222,30,25,13,11,17,14
0.725372736954207,0.737005641827491,0.729597244303127,1070,221,39,33,16,16,23,17
0.736121103117506,0.774347570528491,0.713217023526302,1064,227,40,30,20,15,20,15
0.714879951722057,0.741380952682528,0.675099127676447,1067,224,37,30,16,13,21,17
0.689573157395932,0.724688983360256,0.61779179120799,1078,213,44,44,17,16,27,28
0.741200067207124,0.762555661726106,0.695015159621901,1062,229,38,45,17,16,21,29
0.718060162415647,0.744999793313665,0.671556685008611,1071,220,42,38,20,16,22,22
0.707059533386967,0.731908255319509,0.659251210492203,1077,214,48,42,22,16,26,26
0.736511706820495,0.759768650709902,0.725290588676416,1071,220,28,21,12,9,16,12
0.762554420449157,0.783073305336459,0.736571504097277,1061,230,37,30,19,13,18,17
0.72515923566879,0.743920435123686,0.69279934471803,1088,203,35,32,12,10,23,22
0.683859670680757,0.697837757456503,0.682215638097991,1057,234,39,33,11,10,28,23
0.702579375922181,0.735579624063441,0.71229216152019,1075,216,29,28,13,11,16,17
0.736747839232311,0.752849311948865,0.666210122242099,1051,240,49,43,21,14,28,29
0.810738546032664,0.843579989281959,0.792560360993905,1081,210,33,27,23,18,10,9
0.722,0.74489295869123,0.671146953405018,1051,240,41,31,18,11,23,20
0.733684641579378,0.7674728518588,0.657188353048226,1059,232,37,35,20,15,17,20
0.712352138307552,0.750442849550792,0.711443841194435,1082,209,35,28,16,13,19,15
