"ROC_observed_outcome","ROC_observed_corrected","sum_low_risk","sum_high_risk","sum_outcome_observed","sum_outcome_true","sum_high_risk_observed","sum_high_risk_true","sum_low_risk_observed","sum_low_risk_true","mean_age_low_risk_true","mean_age_high_risk_true"
0.766144882774112,0.795897638095271,1060,231,34,62,15,11,19,51,41.9202832822525,43.5635025489192
0.74587326943557,0.788125763872604,1047,244,39,46,21,24,18,22,41.9202832822525,43.5635025489192
0.792510198635099,0.81462585129886,1078,213,42,59,19,14,23,45,41.9202832822525,43.5635025489192
0.765308056872038,0.792419956402224,1064,227,25,19,11,4,14,15,41.9202832822525,43.5635025489192
0.816838487972509,0.848159022910087,1074,217,30,31,17,8,13,23,41.9202832822525,43.5635025489192
0.819043924307082,0.848185934653225,1068,223,37,54,22,14,15,40,41.9202832822525,43.5635025489192
0.703013481363997,0.746392575522424,1062,229,30,70,12,18,18,52,41.9202832822525,43.5635025489192
0.728924265972193,0.773596380164734,1068,223,38,85,14,19,24,66,41.9202832822525,43.5635025489192
0.71586669699727,0.74335594875857,1055,236,35,54,14,14,21,40,41.9202832822525,43.5635025489192
0.674681676594349,0.703647756773625,1067,224,29,27,11,5,18,22,41.9202832822525,43.5635025489192
0.756143151174025,0.808215897081985,1055,236,38,52,21,14,17,38,41.9202832822525,43.5635025489192
0.749296425421095,0.793318930888078,1048,243,38,113,22,31,16,82,41.9202832822525,43.5635025489192
0.772112928437989,0.823531162451794,1047,244,42,40,24,16,18,24,41.9202832822525,43.5635025489192
0.710461657830079,0.742416914705278,1060,231,37,34,18,10,19,24,41.9202832822525,43.5635025489192
0.753614729253707,0.80480730483315,1066,225,39,61,23,18,16,43,41.9202832822525,43.5635025489192
0.742562724014337,0.775619775062698,1058,233,31,50,15,14,16,36,41.9202832822525,43.5635025489192
0.730853085867621,0.750014040451807,1073,218,43,33,19,11,24,22,41.9202832822525,43.5635025489192
0.759934053009619,0.79463070347541,1071,220,38,107,17,22,21,85,41.9202832822525,43.5635025489192
0.745053956834532,0.808220890358639,1090,201,40,58,20,19,20,39,41.9202832822525,43.5635025489192
0.812397634212921,0.859980128856992,1072,219,35,93,21,20,14,73,41.9202832822525,43.5635025489192
0.726669348350764,0.774398882850567,1077,214,48,65,21,19,27,46,41.9202832822525,43.5635025489192
0.768754988028731,0.804896576385898,1077,214,38,45,20,15,18,30,41.9202832822525,43.5635025489192
0.718637992831541,0.771930470073686,1065,226,31,74,14,18,17,56,41.9202832822525,43.5635025489192
0.721298838945898,0.766594964360557,1072,219,33,66,14,13,19,53,41.9202832822525,43.5635025489192
0.813591103064787,0.848981390489206,1036,255,37,58,25,17,12,41,41.9202832822525,43.5635025489192
0.748204309656824,0.788063391709413,1060,231,38,86,17,21,21,65,41.9202832822525,43.5635025489192
0.748817106460419,0.775220027538079,1043,248,35,25,17,12,18,13,41.9202832822525,43.5635025489192
0.743089709863129,0.794562447799335,1069,222,42,114,21,28,21,86,41.9202832822525,43.5635025489192
0.756304956035172,0.818921962347289,1071,220,40,88,25,25,15,63,41.9202832822525,43.5635025489192
0.713609112709832,0.744536933565271,1072,219,40,45,15,12,25,33,41.9202832822525,43.5635025489192
0.666040371922725,0.709507809751665,1063,228,33,42,11,10,22,32,41.9202832822525,43.5635025489192
0.738480878429226,0.779702681858844,1044,247,47,79,25,27,22,52,41.9202832822525,43.5635025489192
0.676892672544846,0.753737117302642,1046,245,26,32,13,11,13,21,41.9202832822525,43.5635025489192
0.665777378097522,0.745540182076126,1080,211,40,89,14,18,26,71,41.9202832822525,43.5635025489192
0.721070000481765,0.772318151933672,1080,211,33,51,13,10,20,41,41.9202832822525,43.5635025489192
0.778284430346286,0.795946234676868,1081,210,30,21,15,7,15,14,41.9202832822525,43.5635025489192
0.689643876643736,0.735769073826227,1065,226,34,47,13,12,21,35,41.9202832822525,43.5635025489192
0.741567606166254,0.793632410310286,1040,251,38,54,19,16,19,38,41.9202832822525,43.5635025489192
0.73437019969278,0.772227084131933,1063,228,31,33,15,11,16,22,41.9202832822525,43.5635025489192
0.739115910168542,0.776444812314417,1063,228,37,53,16,13,21,40,41.9202832822525,43.5635025489192
0.708895056833201,0.79575209989996,1081,210,30,122,13,21,17,101,41.9202832822525,43.5635025489192
0.750498007968127,0.786069606550603,1057,234,36,34,19,12,17,22,41.9202832822525,43.5635025489192
0.775497665274023,0.803980885034753,1064,227,39,34,22,15,17,19,41.9202832822525,43.5635025489192
0.722638906849433,0.761976029126908,1069,222,37,21,16,7,21,14,41.9202832822525,43.5635025489192
0.711597849708338,0.759537475819889,1070,221,42,106,15,24,27,82,41.9202832822525,43.5635025489192
0.741956147351619,0.788962136820813,1077,214,38,49,19,18,19,31,41.9202832822525,43.5635025489192
0.694508448540707,0.725347864267407,1089,202,31,37,9,5,22,32,41.9202832822525,43.5635025489192
0.779806155075939,0.818181310233038,1062,229,40,80,24,19,16,61,41.9202832822525,43.5635025489192
0.732862480460559,0.775390429236021,1063,228,42,32,21,11,21,21,41.9202832822525,43.5635025489192
0.813151219512195,0.837397244183668,1058,233,41,34,22,13,19,21,41.9202832822525,43.5635025489192
0.788816328290012,0.827747295738464,1066,225,37,35,24,12,13,23,41.9202832822525,43.5635025489192
0.770562195661797,0.814124483018659,1055,236,36,49,19,18,17,31,41.9202832822525,43.5635025489192
0.747836661546339,0.775690550703293,1069,222,31,24,15,6,16,18,41.9202832822525,43.5635025489192
0.700963081861958,0.749968652920956,1072,219,45,61,20,16,25,45,41.9202832822525,43.5635025489192
0.767991577221228,0.818637313192469,1035,256,43,88,25,29,18,59,41.9202832822525,43.5635025489192
0.697055907582223,0.754125474051385,1083,208,37,83,12,23,25,60,41.9202832822525,43.5635025489192
0.734626740540935,0.802882576041119,1050,241,44,133,22,30,22,103,41.9202832822525,43.5635025489192
0.784542366107114,0.827103304861488,1040,251,40,45,23,12,17,33,41.9202832822525,43.5635025489192
0.732014848950333,0.773933673557343,1061,230,31,34,14,10,17,24,41.9202832822525,43.5635025489192
0.713540135254337,0.755694190762832,1066,225,38,89,15,21,23,68,41.9202832822525,43.5635025489192
0.717968955538016,0.753798214898286,1067,224,24,60,9,16,15,44,41.9202832822525,43.5635025489192
0.800212925265572,0.83748866347894,1054,237,34,67,20,23,14,44,41.9202832822525,43.5635025489192
0.75883143613223,0.813634216093277,1058,233,38,62,20,16,18,46,41.9202832822525,43.5635025489192
0.74436763952893,0.783152579506234,1066,225,31,22,16,5,15,17,41.9202832822525,43.5635025489192
0.74473871945782,0.794305477509337,1074,217,45,44,22,14,23,30,41.9202832822525,43.5635025489192
0.731532962668785,0.785375484665282,1075,216,32,53,15,13,17,40,41.9202832822525,43.5635025489192
0.72390205371248,0.752902217038396,1054,237,25,38,14,12,11,26,41.9202832822525,43.5635025489192
0.738578610853052,0.776046478816602,1083,208,29,74,14,12,15,62,41.9202832822525,43.5635025489192
0.788674369109152,0.818082914613861,1079,212,26,70,12,16,14,54,41.9202832822525,43.5635025489192
0.76930433357014,0.816370238632904,1073,218,29,50,15,12,14,38,41.9202832822525,43.5635025489192
0.797255422753431,0.836007792581238,1061,230,36,45,22,14,14,31,41.9202832822525,43.5635025489192
0.748109130199892,0.782628772785572,1035,256,57,54,28,21,29,33,41.9202832822525,43.5635025489192
0.687583205325141,0.725469774796891,1080,211,31,51,11,10,20,41,41.9202832822525,43.5635025489192
0.706493888352165,0.743140676645764,1087,204,38,40,14,10,24,30,41.9202832822525,43.5635025489192
0.763338453661034,0.794866745426755,1076,215,31,41,15,14,16,27,41.9202832822525,43.5635025489192
0.750349279761045,0.793529906339735,1033,258,33,55,17,16,16,39,41.9202832822525,43.5635025489192
0.655581608143658,0.728118532927554,1070,221,42,179,14,30,28,149,41.9202832822525,43.5635025489192
0.716252981514609,0.776018669844677,1064,227,43,63,23,20,20,43,41.9202832822525,43.5635025489192
0.711922596754057,0.758772580327542,1070,221,45,50,18,15,27,35,41.9202832822525,43.5635025489192
0.766918832708306,0.810670122586106,1076,215,37,51,18,15,19,36,41.9202832822525,43.5635025489192
0.723918653231752,0.765369407355694,1063,228,39,46,18,14,21,32,41.9202832822525,43.5635025489192
0.731613874256003,0.75860749369854,1084,207,47,26,18,2,29,24,41.9202832822525,43.5635025489192
0.674890087929656,0.723691443728569,1052,239,40,44,17,12,23,32,41.9202832822525,43.5635025489192
0.727828981054788,0.759960357189999,1059,232,31,38,13,11,18,27,41.9202832822525,43.5635025489192
0.701551717564528,0.763050163452764,1045,246,42,82,19,19,23,63,41.9202832822525,43.5635025489192
0.718426294820717,0.777204517214767,1062,229,36,68,18,20,18,48,41.9202832822525,43.5635025489192
0.701871525019857,0.759861947545644,1064,227,32,53,12,13,20,40,41.9202832822525,43.5635025489192
0.733924329826943,0.77549500590257,1114,177,28,57,9,13,19,44,41.9202832822525,43.5635025489192
0.770075068243858,0.808972138331087,1081,210,35,51,18,16,17,35,41.9202832822525,43.5635025489192
0.793160690571049,0.845791542536389,1075,216,36,63,20,19,16,44,41.9202832822525,43.5635025489192
0.774534788260245,0.807216322381031,1036,255,47,41,24,14,23,27,41.9202832822525,43.5635025489192
0.677627897681854,0.716827242820125,1066,225,40,47,15,15,25,32,41.9202832822525,43.5635025489192
0.784580568526255,0.824305884123918,1071,220,39,50,23,13,16,37,41.9202832822525,43.5635025489192
0.758718048191733,0.816045673531748,1079,212,37,91,20,29,17,62,41.9202832822525,43.5635025489192
0.664918065547562,0.744163111202752,1079,212,40,148,18,37,22,111,41.9202832822525,43.5635025489192
0.773996840442338,0.80295065356846,1088,203,25,39,11,10,14,29,41.9202832822525,43.5635025489192
0.69587206728641,0.733622042110458,1065,226,36,60,13,16,23,44,41.9202832822525,43.5635025489192
0.738749000799361,0.767937078376705,1063,228,40,75,17,23,23,52,41.9202832822525,43.5635025489192
0.737329390354868,0.776401012603268,1063,228,35,33,17,12,18,21,41.9202832822525,43.5635025489192
0.759553944458098,0.799244627111785,1089,202,39,75,18,20,21,55,41.9202832822525,43.5635025489192
0.772824259666365,0.810009697966171,1067,224,37,34,19,12,18,22,41.9202832822525,43.5635025489192
0.708319194661237,0.742727181379843,1091,200,28,66,9,14,19,52,41.9202832822525,43.5635025489192
0.749759642574369,0.790894044671871,1078,213,28,29,14,9,14,20,41.9202832822525,43.5635025489192
0.769389110225764,0.805722143835979,1069,222,36,30,18,13,18,17,41.9202832822525,43.5635025489192
0.716069301032565,0.769019853087584,1049,242,32,88,18,28,14,60,41.9202832822525,43.5635025489192
0.742611434108527,0.786297923018358,1080,211,43,50,23,13,20,37,41.9202832822525,43.5635025489192
0.797171000126013,0.845244732275861,1077,214,38,65,19,17,19,48,41.9202832822525,43.5635025489192
0.760985365853659,0.813600529817605,1051,240,41,44,23,19,18,25,41.9202832822525,43.5635025489192
0.732536520584329,0.769231859462393,1060,231,36,47,16,15,20,32,41.9202832822525,43.5635025489192
0.741706795077582,0.786674373397112,1066,225,45,51,22,17,23,34,41.9202832822525,43.5635025489192
0.690682926829268,0.715489296905988,1060,231,41,39,12,5,29,34,41.9202832822525,43.5635025489192
0.755770949166005,0.789154567374685,1059,232,32,40,17,10,15,30,41.9202832822525,43.5635025489192
0.739728110814732,0.771647695432312,1055,236,34,32,16,11,18,21,41.9202832822525,43.5635025489192
0.680354719453414,0.729047616648822,1055,236,34,37,15,11,19,26,41.9202832822525,43.5635025489192
0.758881754949171,0.806480662987854,1064,227,45,43,24,11,21,32,41.9202832822525,43.5635025489192
0.773923444976077,0.805122584540926,1074,217,37,71,18,21,19,50,41.9202832822525,43.5635025489192
0.711232846392209,0.744450220534947,1068,223,36,50,17,13,19,37,41.9202832822525,43.5635025489192
0.776338928856914,0.815969220697751,1094,197,40,44,21,12,19,32,41.9202832822525,43.5635025489192
0.757213508934915,0.787573788300836,1077,214,29,80,12,17,17,63,41.9202832822525,43.5635025489192
0.719354516386891,0.74864497750519,1066,225,40,69,16,15,24,54,41.9202832822525,43.5635025489192
0.80284178187404,0.840641469818637,1076,215,31,41,17,14,14,27,41.9202832822525,43.5635025489192
0.759820248480042,0.798464085286252,1052,239,30,50,20,22,10,28,41.9202832822525,43.5635025489192
0.731059010716459,0.778207791288727,1073,218,34,49,15,16,19,33,41.9202832822525,43.5635025489192
0.743706625285573,0.77300652339967,1065,226,37,34,16,9,21,25,41.9202832822525,43.5635025489192
0.782923661071143,0.835764491128511,1063,228,40,97,19,27,21,70,41.9202832822525,43.5635025489192
0.726335186861503,0.768274060706602,1077,214,37,60,18,17,19,43,41.9202832822525,43.5635025489192
0.733901406839758,0.787379660554061,1071,220,42,59,20,19,22,40,41.9202832822525,43.5635025489192
0.722727272727273,0.782103234726346,1085,206,26,76,9,22,17,54,41.9202832822525,43.5635025489192
0.74959032773781,0.785117616732178,1046,245,40,58,18,16,22,42,41.9202832822525,43.5635025489192
0.766909851826716,0.797392562191347,1083,208,28,40,14,8,14,32,41.9202832822525,43.5635025489192
0.754736609119079,0.817530991684825,1054,237,36,105,18,23,18,82,41.9202832822525,43.5635025489192
0.739028213166144,0.788948990852589,1061,230,44,46,22,12,22,34,41.9202832822525,43.5635025489192
0.771093064928133,0.806306953813746,1057,234,42,50,22,17,20,33,41.9202832822525,43.5635025489192
0.756626202377452,0.781052505334906,1045,246,38,76,16,26,22,50,41.9202832822525,43.5635025489192
0.755987311657415,0.794681984551502,1097,194,30,135,16,30,14,105,41.9202832822525,43.5635025489192
0.74705621956618,0.800715098938883,1066,225,36,47,20,13,16,34,41.9202832822525,43.5635025489192
0.669687804878049,0.701085204503509,1041,250,41,80,16,21,25,59,41.9202832822525,43.5635025489192
0.777299909887769,0.811568281542972,1058,233,39,58,22,18,17,40,41.9202832822525,43.5635025489192
0.776926829268293,0.826821227445373,1054,237,41,56,21,19,20,37,41.9202832822525,43.5635025489192
0.74546178343949,0.808775033851528,1081,210,35,101,19,24,16,77,41.9202832822525,43.5635025489192
0.773772754925359,0.822982779911553,1049,242,34,43,19,15,15,28,41.9202832822525,43.5635025489192
0.732813921747043,0.78370266606172,1072,219,35,51,17,8,18,43,41.9202832822525,43.5635025489192
0.775019825535289,0.803597582143721,1062,229,30,54,15,12,15,42,41.9202832822525,43.5635025489192
0.812608806963646,0.833962571699579,1056,235,31,44,21,16,10,28,41.9202832822525,43.5635025489192
0.758486943164362,0.821782328817895,1091,200,31,52,16,16,15,36,41.9202832822525,43.5635025489192
0.723473433782712,0.76030642722462,1089,202,30,26,10,4,20,22,41.9202832822525,43.5635025489192
0.687842201319669,0.713894896908856,1065,226,34,28,12,8,22,20,41.9202832822525,43.5635025489192
0.73943442111144,0.787669665850564,1062,229,49,56,24,21,25,35,41.9202832822525,43.5635025489192
0.778496410849352,0.829536896478419,1042,249,33,119,21,39,12,80,41.9202832822525,43.5635025489192
0.766851576499295,0.811425193670426,1071,220,42,77,21,26,21,51,41.9202832822525,43.5635025489192
0.72430618744313,0.76019303834687,1069,222,35,44,17,17,18,27,41.9202832822525,43.5635025489192
0.7668,0.827512160392858,1084,207,41,43,22,13,19,30,41.9202832822525,43.5635025489192
0.698614634146341,0.727305242771248,1074,217,41,86,15,16,26,70,41.9202832822525,43.5635025489192
0.794495452390189,0.831440592376146,1055,236,37,31,22,11,15,20,41.9202832822525,43.5635025489192
0.719663999251252,0.746633073838328,1061,230,34,78,14,15,20,63,41.9202832822525,43.5635025489192
0.677211576648133,0.718232840656207,1089,202,32,56,14,9,18,47,41.9202832822525,43.5635025489192
0.7460931254996,0.782726971545817,1057,234,40,46,21,12,19,34,41.9202832822525,43.5635025489192
0.78541856232939,0.831656913440151,1079,212,35,20,18,6,17,14,41.9202832822525,43.5635025489192
0.79859915151006,0.841099477546773,1066,225,38,82,22,22,16,60,41.9202832822525,43.5635025489192
0.731518548171871,0.762865374992144,1045,246,42,64,21,24,21,40,41.9202832822525,43.5635025489192
0.67784178187404,0.698178741793291,1075,216,31,30,8,7,23,23,41.9202832822525,43.5635025489192
0.754208371246588,0.802034797378891,1066,225,35,79,21,24,14,55,41.9202832822525,43.5635025489192
0.720194171138938,0.752774575765888,1073,218,43,57,21,23,22,34,41.9202832822525,43.5635025489192
0.706449044585987,0.744267851129227,1068,223,35,70,15,12,20,58,41.9202832822525,43.5635025489192
0.741756626202377,0.779145549404249,1072,219,38,37,17,8,21,29,41.9202832822525,43.5635025489192
0.713194346951191,0.737602914112601,1071,220,34,36,16,8,18,28,41.9202832822525,43.5635025489192
0.691223896378536,0.732242075116505,1086,205,30,66,10,15,20,51,41.9202832822525,43.5635025489192
0.734412341715712,0.77268238467536,1063,228,45,66,20,25,25,41,41.9202832822525,43.5635025489192
0.730764257080046,0.784377925753972,1077,214,37,39,19,8,18,31,41.9202832822525,43.5635025489192
0.725972994440032,0.775786089540328,1077,214,32,23,16,9,16,14,41.9202832822525,43.5635025489192
0.719014700256845,0.777698490794102,1092,199,29,98,12,24,17,74,41.9202832822525,43.5635025489192
0.766224219767295,0.79967278317918,1066,225,38,58,16,15,22,43,41.9202832822525,43.5635025489192
0.765334712703134,0.811032998160112,1089,202,37,64,19,15,18,49,41.9202832822525,43.5635025489192
0.787951747418586,0.811165053983857,1064,227,32,55,17,18,15,37,41.9202832822525,43.5635025489192
0.738151792783622,0.763443933528822,1056,235,28,30,12,4,16,26,41.9202832822525,43.5635025489192
0.680425386715196,0.719022435088324,1069,222,35,64,13,15,22,49,41.9202832822525,43.5635025489192
0.727410502170886,0.782706352944007,1063,228,39,65,20,20,19,45,41.9202832822525,43.5635025489192
0.722109130048201,0.756459410526195,1067,224,34,44,13,14,21,30,41.9202832822525,43.5635025489192
0.785613103142984,0.810626460032362,1049,242,36,20,17,4,19,16,41.9202832822525,43.5635025489192
0.768815165876777,0.810063955120195,1090,201,25,48,13,11,12,37,41.9202832822525,43.5635025489192
0.738887199756765,0.794025212983377,1054,237,26,46,11,12,15,34,41.9202832822525,43.5635025489192
0.696953029509342,0.748427274165922,1031,260,46,71,21,20,25,51,41.9202832822525,43.5635025489192
0.746874865295918,0.787618744568499,1063,228,37,67,17,19,20,48,41.9202832822525,43.5635025489192
0.767405063291139,0.822792860208416,1086,205,27,50,16,17,11,33,41.9202832822525,43.5635025489192
0.719787980381201,0.766878219641059,1086,205,52,52,24,19,28,33,41.9202832822525,43.5635025489192
0.754096722621903,0.795397683091568,1050,241,40,84,24,34,16,50,41.9202832822525,43.5635025489192
0.693799699118848,0.739545809239835,1085,206,22,67,8,12,14,55,41.9202832822525,43.5635025489192
0.728672853309481,0.763040595691143,1066,225,43,44,21,8,22,36,41.9202832822525,43.5635025489192
0.737899622716442,0.783527000739398,1068,223,32,33,15,8,17,25,41.9202832822525,43.5635025489192
0.757045138035553,0.793886583693837,1058,233,39,36,20,11,19,25,41.9202832822525,43.5635025489192
0.803938673010838,0.819900550808116,1063,228,30,52,17,15,13,37,41.9202832822525,43.5635025489192
0.774532518321338,0.808380533689113,1042,249,49,51,25,17,24,34,41.9202832822525,43.5635025489192
0.763675610689109,0.803272983131091,1086,205,29,22,15,3,14,19,41.9202832822525,43.5635025489192
0.734302039813222,0.754981611158142,1066,225,39,43,15,13,24,30,41.9202832822525,43.5635025489192
0.684886088487783,0.709969316150506,1067,224,59,59,24,16,35,43,41.9202832822525,43.5635025489192
0.732825071060365,0.759708679165634,1070,221,33,46,14,13,19,33,41.9202832822525,43.5635025489192
0.717372831692452,0.767503834344184,1057,234,27,35,13,13,14,22,41.9202832822525,43.5635025489192
0.686581612390786,0.742295089559037,1072,219,32,83,13,19,19,64,41.9202832822525,43.5635025489192
0.667131707317073,0.699264346979571,1081,210,41,67,14,19,27,48,41.9202832822525,43.5635025489192
0.778924021838034,0.808433340763679,1069,222,35,43,18,10,17,33,41.9202832822525,43.5635025489192
0.719863602850823,0.766218487180458,1095,196,39,57,13,11,26,46,41.9202832822525,43.5635025489192
0.748151804091234,0.777808559256671,1067,224,38,43,18,11,20,32,41.9202832822525,43.5635025489192
0.644919082605242,0.698181389601948,1050,241,32,38,12,6,20,32,41.9202832822525,43.5635025489192
0.713385977375813,0.782575095496427,1088,203,29,92,9,16,20,76,41.9202832822525,43.5635025489192
0.700627757041059,0.760599164539195,1051,240,28,34,11,9,17,25,41.9202832822525,43.5635025489192
0.772609561752988,0.798758081629717,1074,217,36,116,15,30,21,86,41.9202832822525,43.5635025489192
0.751139272913466,0.78056004882141,1058,233,31,55,15,12,16,43,41.9202832822525,43.5635025489192
0.736633490483674,0.782021478990082,1051,240,46,60,26,25,20,35,41.9202832822525,43.5635025489192
0.742770541492586,0.784012168247547,1069,222,39,41,19,11,20,30,41.9202832822525,43.5635025489192
0.703143634466309,0.742155369750558,1060,231,43,61,17,18,26,43,41.9202832822525,43.5635025489192
0.764036478984933,0.804810542762596,1080,211,30,42,18,11,12,31,41.9202832822525,43.5635025489192
0.742163330300273,0.792960548473981,1081,210,35,49,18,10,17,39,41.9202832822525,43.5635025489192
0.707088667614983,0.767936546807791,1077,214,37,119,17,27,20,92,41.9202832822525,43.5635025489192
0.715903702745808,0.768086714988513,1072,219,37,44,11,12,26,32,41.9202832822525,43.5635025489192
0.792593328038125,0.828533460720064,1063,228,32,34,17,7,15,27,41.9202832822525,43.5635025489192
0.722997061232355,0.773583088307263,1061,230,33,19,14,8,19,11,41.9202832822525,43.5635025489192
0.717574033363507,0.747019104648082,1081,210,37,37,14,12,23,25,41.9202832822525,43.5635025489192
0.672755341821957,0.70878783327458,1046,245,29,55,10,18,19,37,41.9202832822525,43.5635025489192
0.758383293365308,0.796102539984338,1069,222,40,26,21,14,19,12,41.9202832822525,43.5635025489192
0.767288026211279,0.783324251968753,1066,225,32,40,14,6,18,34,41.9202832822525,43.5635025489192
0.752380952380952,0.84184614285559,1056,235,31,60,17,15,14,45,41.9202832822525,43.5635025489192
0.710343118237855,0.770544690558458,1077,214,37,66,18,19,19,47,41.9202832822525,43.5635025489192
0.703677058353317,0.739469310990102,1057,234,40,41,16,14,24,27,41.9202832822525,43.5635025489192
0.757737402474245,0.814670009792833,1073,218,37,79,20,23,17,56,41.9202832822525,43.5635025489192
0.771802557953637,0.797601292777435,1075,216,40,28,21,9,19,19,41.9202832822525,43.5635025489192
0.700233320095314,0.74231299295131,1076,215,32,30,13,7,19,23,41.9202832822525,43.5635025489192
0.764532863383638,0.842714296699687,1072,219,32,39,18,13,14,26,41.9202832822525,43.5635025489192
0.757990012484394,0.812499696592591,1061,230,45,89,27,30,18,59,41.9202832822525,43.5635025489192
0.70952889197776,0.759876686678815,1079,212,32,54,14,14,18,40,41.9202832822525,43.5635025489192
0.731675557609107,0.788710547826606,1061,230,38,40,22,12,16,28,41.9202832822525,43.5635025489192
0.724924121982946,0.761280337659255,1076,215,33,35,12,11,21,24,41.9202832822525,43.5635025489192
0.717557394156231,0.753313108640682,1047,244,43,39,18,11,25,28,41.9202832822525,43.5635025489192
0.701179278393935,0.752624061267755,1078,213,34,82,12,18,22,64,41.9202832822525,43.5635025489192
0.752936585365854,0.773729011377877,1059,232,41,41,18,13,23,28,41.9202832822525,43.5635025489192
0.692351219512195,0.730420612895461,1081,210,41,63,15,8,26,55,41.9202832822525,43.5635025489192
0.730822753440848,0.774655881690285,1052,239,42,53,19,12,23,41,41.9202832822525,43.5635025489192
0.64255201416556,0.688484014617855,1072,219,36,42,10,10,26,32,41.9202832822525,43.5635025489192
0.764442079659471,0.804142780650535,1056,235,26,53,13,16,13,37,41.9202832822525,43.5635025489192
0.756778897353977,0.805942379299939,1067,224,39,58,22,18,17,40,41.9202832822525,43.5635025489192
0.746073613720672,0.801785489843849,1081,210,33,57,18,15,15,42,41.9202832822525,43.5635025489192
0.758702199855122,0.786031184048958,1068,223,42,25,21,8,21,17,41.9202832822525,43.5635025489192
0.710772248974496,0.762482556055216,1058,233,45,73,23,22,22,51,41.9202832822525,43.5635025489192
0.692417061611374,0.753721322533715,1072,219,25,94,9,25,16,69,41.9202832822525,43.5635025489192
0.73193644999766,0.769315595319988,1093,198,34,77,14,15,20,62,41.9202832822525,43.5635025489192
0.713269025968706,0.746471888767429,1081,210,39,41,17,12,22,29,41.9202832822525,43.5635025489192
0.796493402347452,0.849225412331333,1071,220,44,71,26,22,18,49,41.9202832822525,43.5635025489192
0.768860988575953,0.836648584925237,1077,214,28,27,17,12,11,15,41.9202832822525,43.5635025489192
0.715908372827804,0.758358040383476,1078,213,25,55,9,7,16,48,41.9202832822525,43.5635025489192
0.763955342902711,0.843725703266253,1087,204,37,183,16,36,21,147,41.9202832822525,43.5635025489192
0.746781164695177,0.785773080617329,1072,219,35,56,16,14,19,42,41.9202832822525,43.5635025489192
0.794621513944223,0.836470573353658,1059,232,36,36,22,10,14,26,41.9202832822525,43.5635025489192
0.772491800834824,0.820779673707049,1073,218,43,54,23,19,20,35,41.9202832822525,43.5635025489192
0.743538626852166,0.783878545673525,1080,211,28,30,16,6,12,24,41.9202832822525,43.5635025489192
0.76339928057554,0.808557033984626,1096,195,40,127,18,28,22,99,41.9202832822525,43.5635025489192
0.773123293903549,0.830020708278919,1083,208,35,56,19,15,16,41,41.9202832822525,43.5635025489192
0.72817618415228,0.77481565103839,1056,235,36,49,18,16,18,33,41.9202832822525,43.5635025489192
0.795416257195002,0.811688166755507,1079,212,34,48,17,12,17,36,41.9202832822525,43.5635025489192
0.752560691113217,0.792584658146686,1080,211,44,50,20,14,24,36,41.9202832822525,43.5635025489192
0.797200039436064,0.83519974525021,1044,247,49,36,33,18,16,18,41.9202832822525,43.5635025489192
0.664511401353507,0.717043584015558,1053,238,37,46,13,17,24,29,41.9202832822525,43.5635025489192
0.757990243902439,0.813725266078841,1076,215,41,46,24,23,17,23,41.9202832822525,43.5635025489192
0.726223339577377,0.769364533483497,1070,221,49,45,21,9,28,36,41.9202832822525,43.5635025489192
0.708337124658781,0.760036784273834,1047,244,35,58,14,16,21,42,41.9202832822525,43.5635025489192
0.743412322274882,0.817294841844715,1059,232,25,80,14,21,11,59,41.9202832822525,43.5635025489192
0.742935651478817,0.824756047903822,1083,208,40,145,17,31,23,114,41.9202832822525,43.5635025489192
0.764386524971647,0.794515071171886,1074,217,38,45,20,16,18,29,41.9202832822525,43.5635025489192
0.709068801573856,0.764157903061967,1111,180,29,45,8,14,21,31,41.9202832822525,43.5635025489192
0.732818476022359,0.780787658355132,1074,217,55,94,25,27,30,67,41.9202832822525,43.5635025489192
0.768561201327048,0.806758589766837,1037,254,46,54,29,21,17,33,41.9202832822525,43.5635025489192
0.721045912222383,0.771918192849877,1082,209,33,34,14,13,19,21,41.9202832822525,43.5635025489192
0.765821812596006,0.793506417632538,1065,226,31,49,12,8,19,41,41.9202832822525,43.5635025489192
0.752263414634146,0.786196310475457,1067,224,41,43,22,13,19,30,41.9202832822525,43.5635025489192
0.741831560486484,0.797050948930824,1079,212,42,82,21,22,21,60,41.9202832822525,43.5635025489192
0.746812749003984,0.789546012225961,1083,208,36,38,19,13,17,25,41.9202832822525,43.5635025489192
0.782515885623511,0.821826290558502,1069,222,32,48,15,13,17,35,41.9202832822525,43.5635025489192
0.701568866299828,0.739523341357246,1075,216,38,37,14,11,24,26,41.9202832822525,43.5635025489192
0.789161392405063,0.819315718645554,1044,247,27,54,17,22,10,32,41.9202832822525,43.5635025489192
0.701883935663225,0.772187506062164,1082,209,32,80,17,15,15,65,41.9202832822525,43.5635025489192
0.659560975609756,0.72150013341875,1058,233,41,56,18,14,23,42,41.9202832822525,43.5635025489192
0.69483831718845,0.753869838962733,1054,237,34,100,16,27,18,73,41.9202832822525,43.5635025489192
0.763340317792911,0.794709383513925,1067,224,46,71,24,23,22,48,41.9202832822525,43.5635025489192
0.787986551144446,0.865003545363319,1068,223,37,87,21,23,16,64,41.9202832822525,43.5635025489192
0.735035913806864,0.774844149758825,1060,231,38,54,21,17,17,37,41.9202832822525,43.5635025489192
